CustomerID,Name,Age,Gender,JoinDate,SubscriptionType,MonthlyFee,PaymentMethod,TotalWatchTime,Cancelled,Email,Country,Region,LastLoginDate,NumSupportTickets,LoyaltyPoints,ReferralSource,PreferredDevice,PaymentFrequency
535,John Brown,63,Male,2019-05-15 00:00:00,Standard,16.11,Paypal,67.49,False,jbrown535@streamworld.com,Australia,Region8,2020-02-28 00:00:00,1,860.0,Ad,Desktop,Monthly
536,Robert Anderson,78,Female,2024-06-11 00:00:00,Standard,14.72,Paypal,12.09,False,randerson536@example.com,Germany,Region7,2025-06-26 00:00:00,0,442.0,Ad,Desktop,Monthly
537,Robert Jackson,74,Female,2021-07-20 00:00:00,Premium,21.53,Bank Transfer,15.79,True,rjackson537@gmail.com,UK,East,2025-06-26 00:00:00,2,173.0,SocialMedia,Mobile,Monthly
538,Alex Smith,32,Male,2023-06-15 00:00:00,Basic,8.54,Credit Card,6.35,False,noatsign.com,Germany,East,2025-03-06 00:00:00,1,619.0,Website,Desktop,Annual
539,Sarah Thomas,61,Male,2022-09-01 00:00:00,Premium,20.94,Credit Card,15.56,True,sthomas539@yahoo.com,France,Region10,2023-07-18 00:00:00,2,474.0,Friend,Mobile,Annual
540,Emily Jackson,76,Female,2020-06-30 00:00:00,Basic,10.33,Debit Card,39.08,True,ejackson540@gmail.com,France,South,2025-06-26 00:00:00,3,695.0,Friend,Tablet,Monthly
541,Michael White,20,Female,2024-05-05 00:00:00,Standard,14.15,Credit Card,79.19,False,mwhite541@example.com,Canada,South,2025-06-26 00:00:00,1,905.0,OrganicSearch,Mobile,Monthly
542,Alex Brown,33,Prefer not to say,2025-02-17 00:00:00,Standard,16.43,Credit Card,36.71,False,abrown542@streamworld.com,Germany,North,2025-06-26 00:00:00,1,32.0,Friend,Desktop,Monthly
543,Olivia Smith,65,Male,2023-04-25 00:00:00,Basic,10.72,Paypal,77.82,False,osmith543@example.com,Australia,North,2025-06-26 00:00:00,0,138.0,Ad,Desktop,Monthly
544,John Brown,60,Male,2024-12-07 00:00:00,Basic,11.42,Credit Card,48.93,True,jbrown544@example.com,France,Region10,2024-12-23 00:00:00,0,36.0,Website,Mobile,Quarterly
546,Sarah White,63,Female,2021-11-09 00:00:00,Basic,9.31,Credit Card,26.44,False,swhite546@example.com,USA,Region6,2024-09-10 00:00:00,1,808.0,Website,Mobile,Monthly
547,Alex Smith,74,Male,2018-07-12 00:00:00,Standard,14.5,Bank Transfer,11.91,False,asmith547@gmail.com,USA,Region6,2025-04-28 00:00:00,1,355.0,SocialMedia,Mobile,Monthly
548,Alex Anderson,26,Female,2022-03-19 00:00:00,Premium,20.22,Debit Card,3.34,True,aanderson548@yahoo.com,Australia,Region8,2023-05-27 00:00:00,1,807.0,SocialMedia,Mobile,Quarterly
549,Sarah Martin,43,Non-binary,2018-05-02 00:00:00,Premium,19.52,Credit Card,10.02,False,smartin549@streamworld.com,USA,Region7,2025-06-26 00:00:00,1,502.0,Ad,Mobile,Monthly
550,Michael Taylor,51,Female,2022-02-03 00:00:00,Standard,15.75,Credit Card,19.13,False,mtaylor550@example.com,Canada,Central,2022-12-29 00:00:00,0,571.0,Friend,Desktop,Monthly
551,Sarah Taylor,80,Male,2025-05-03 00:00:00,Standard,14.46,Paypal,33.61,True,staylor551@example.com,Canada,Region8,2025-06-26 00:00:00,2,768.0,Friend,Desktop,Monthly
552,John Taylor,44,Female,2023-11-30 00:00:00,Standard,16.08,Paypal,10.68,False,jtaylor552@streamworld.com,Germany,Region7,2025-06-26 00:00:00,2,968.0,Website,Mobile,Quarterly
553,Michael Jackson,42,Male,2022-05-18 00:00:00,Basic,9.89,Credit Card,48.81,False,mjackson553@example.com,UK,Region8,2023-06-16 00:00:00,1,525.0,Ad,Mobile,Monthly
554,Jane Martin,77,Male,2022-10-06 00:00:00,Standard,14.66,Credit Card,97.29,False,jmartin554@example.com,Germany,Central,2023-01-12 00:00:00,1,249.0,Friend,Desktop,Quarterly
555,Jane Harris,65,Female,2024-08-21 00:00:00,Premium,20.91,Bank Transfer,44.85,True,jharris555@example.com,USA,Region7,2025-06-26 00:00:00,1,226.0,Ad,Desktop,Monthly
556,Alex Smith,51,Female,2020-09-17 00:00:00,Basic,10.26,Credit Card,20.45,True,asmith556@example.com,Canada,Region9,2021-08-02 00:00:00,2,163.0,Website,Mobile,Annual
557,Olivia Taylor,76,Male,2019-05-13 00:00:00,Standard,14.39,Credit Card,60.93,False,otaylor557@gmail.com,Australia,Region10,2022-06-26 00:00:00,2,214.0,SocialMedia,Desktop,Monthly
558,Sarah White,26,Female,2023-08-23 00:00:00,Premium,20.15,Bank Transfer,9.37,False,swhite558@gmail.com,USA,Region8,2025-05-14 00:00:00,2,213.0,Friend,Desktop,Monthly
559,David Thomas,69,Male,2025-05-17 00:00:00,Basic,9.19,Credit Card,12.33,False,dthomas559@streamworld.com,France,Region10,2025-06-26 00:00:00,3,976.0,Ad,Desktop,Quarterly
560,Alex Martin,46,Female,2020-10-21 00:00:00,Standard,15.98,Debit Card,12.63,False,amartin560@yahoo.com,USA,Region6,2025-05-18 00:00:00,2,858.0,SocialMedia,Mobile,Monthly
561,Emily Taylor,46,Male,2024-09-09 00:00:00,Basic,7.85,Bank Transfer,9.46,False,etaylor561@streamworld.com,Canada,West,2025-06-26 00:00:00,1,73.0,Website,Tablet,Monthly
562,David Harris,45,Male,2021-11-01 00:00:00,Standard,14.89,Credit Card,9.95,False,dharris562@streamworld.com,UK,South,2025-06-26 00:00:00,1,691.0,OrganicSearch,Desktop,Quarterly
563,Laura Anderson,20,Female,2018-09-20 00:00:00,Basic,9.44,Credit Card,51.38,False,landerson563@yahoo.com,Australia,Region6,2022-06-04 00:00:00,0,792.0,OrganicSearch,Desktop,Monthly
564,David Taylor,26,Male,2018-08-05 00:00:00,Standard,15.2,Credit Card,0.17,False,dtaylor564@streamworld.com,Canada,Region7,2022-10-16 00:00:00,1,832.0,OrganicSearch,Mobile,Monthly
566,Michael Harris,49,Male,2022-02-27 00:00:00,Basic,9.94,Credit Card,13.23,False,mharris566@example.com,Canada,South,2025-06-26 00:00:00,2,74.0,OrganicSearch,Desktop,Monthly
567,John Taylor,38,Female,2023-05-17 00:00:00,Standard,15.46,Paypal,4.77,False,noatsign.com,UK,Region9,2025-06-26 00:00:00,3,938.0,Friend,Mobile,Quarterly
568,Sarah White,75,Male,2019-03-18 00:00:00,Standard,16.61,Credit Card,25.53,False,swhite568@gmail.com,Germany,Region7,2019-07-11 00:00:00,1,985.0,Website,Mobile,Monthly
569,Emily Johnson,36,Male,2020-09-19 00:00:00,Premium,21.68,Credit Card,8.78,True,ejohnson569@yahoo.com,Canada,Region6,2021-02-28 00:00:00,1,576.0,OrganicSearch,Desktop,Monthly
570,Robert Smith,52,Female,2022-08-26 00:00:00,Standard,13.15,Paypal,12.81,False,rsmith570@example.com,Germany,North,2025-06-26 00:00:00,2,60.0,Website,Desktop,Monthly
571,Alex Smith,67,Male,2019-06-20 00:00:00,Standard,13.2,Credit Card,36.62,True,asmith571@yahoo.com,Germany,North,2023-03-14 00:00:00,1,335.0,Friend,Mobile,Monthly
572,Emily Anderson,38,Female,2018-10-27 00:00:00,Standard,16.0,Credit Card,5.63,False,eanderson572@yahoo.com,Canada,West,2020-09-09 00:00:00,0,619.0,SocialMedia,Desktop,Monthly
574,Jane Johnson,19,Non-binary,2024-04-26 00:00:00,Basic,9.86,Credit Card,8.73,False,jjohnson574@yahoo.com,Canada,Region8,2025-06-26 00:00:00,2,637.0,Friend,Mobile,Monthly
575,Alex Smith,76,Female,2019-08-17 00:00:00,Premium,19.06,Debit Card,9.55,False,asmith575@yahoo.com,Australia,North,2020-06-04 00:00:00,4,472.0,Friend,Mobile,Monthly
576,Emily Johnson,33,Female,2024-12-17 00:00:00,Basic,9.13,Credit Card,5.62,False,ejohnson576@yahoo.com,Germany,Region10,2025-06-26 00:00:00,0,529.0,Ad,Mobile,Quarterly
577,Jane Johnson,65,Female,2024-01-02 00:00:00,Basic,8.93,Credit Card,31.93,False,jjohnson577@streamworld.com,USA,Region7,2025-06-26 00:00:00,1,503.0,SocialMedia,Mobile,Monthly
578,Jane Johnson,53,Female,2019-08-16 00:00:00,Standard,14.67,Credit Card,2.11,False,jjohnson578@yahoo.com,Australia,Region8,2020-08-09 00:00:00,3,245.0,Ad,Desktop,Monthly
579,John Anderson,47,Male,2019-01-12 00:00:00,Standard,14.38,Credit Card,3.46,True,janderson579@gmail.com,Canada,North,2025-06-26 00:00:00,3,195.0,Website,Mobile,Monthly
580,Sarah Thomas,21,Male,2020-05-28 00:00:00,Standard,14.19,Bank Transfer,0.48,False,sthomas580@streamworld.com,UK,Central,2025-06-26 00:00:00,1,143.0,Ad,Desktop,Monthly
581,Alex White,74,Female,2019-06-16 00:00:00,Basic,9.66,Credit Card,0.86,True,awhite581@gmail.com,Canada,Region8,2022-12-11 00:00:00,0,898.0,SocialMedia,Mobile,Monthly
582,David Martin,49,Female,2021-11-13 00:00:00,Premium,20.82,Credit Card,20.98,True,dmartin582@gmail.com,UK,Region10,2025-06-26 00:00:00,1,888.0,Friend,Mobile,Quarterly
583,John Jackson,74,Female,2023-03-10 00:00:00,Standard,16.54,Paypal,27.93,False,jjackson583@streamworld.com,UK,Region9,2025-06-26 00:00:00,3,661.0,OrganicSearch,Mobile,Monthly
584,Alex White,24,Male,2023-11-12 00:00:00,Basic,10.28,Paypal,33.7,False,awhite584@yahoo.com,UK,South,2025-06-26 00:00:00,1,182.0,Website,Tablet,Monthly
585,Emily Harris,78,Female,2019-07-20 00:00:00,Standard,14.82,Credit Card,0.82,False,eharris585@gmail.com,Canada,West,2025-05-17 00:00:00,1,2.0,Website,Mobile,Monthly
586,Laura Thomas,44,Female,2023-06-26 00:00:00,Basic,9.09,Credit Card,21.08,False,lthomas586@gmail.com,USA,Region9,2024-12-19 00:00:00,0,86.0,Website,Mobile,Monthly
587,Jane Thomas,46,Male,2021-10-23 00:00:00,Standard,15.34,Paypal,7.42,False,jthomas587@streamworld.com,Canada,South,2023-03-15 00:00:00,2,578.0,SocialMedia,Tablet,Quarterly
588,Alex Anderson,61,Male,2018-03-09 00:00:00,Premium,22.81,Debit Card,39.65,True,aanderson588@example.com,Canada,South,2019-05-11 00:00:00,0,790.0,SocialMedia,Desktop,Quarterly
589,Michael Martin,51,Male,2019-03-05 00:00:00,Basic,7.2,Paypal,19.97,True,mmartin589@streamworld.com,Germany,East,2020-08-17 00:00:00,1,609.0,OrganicSearch,Mobile,Monthly
590,John Taylor,53,Female,2018-07-25 00:00:00,Basic,9.73,Credit Card,9.64,True,jtaylor590@yahoo.com,Germany,East,2024-09-02 00:00:00,0,168.0,Ad,Mobile,Quarterly
591,Emily Smith,75,Female,2023-01-31 00:00:00,Standard,14.41,Debit Card,6.45,False,user@@domain,UK,Region9,2025-06-26 00:00:00,2,141.0,Website,Mobile,Monthly
592,Robert Harris,28,Male,2024-11-18 00:00:00,Basic,9.38,Credit Card,26.06,False,rharris592@yahoo.com,USA,South,2025-06-26 00:00:00,2,953.0,Website,Mobile,Quarterly
593,Sarah Taylor,38,Male,2020-11-10 00:00:00,Standard,15.09,Credit Card,31.32,False,staylor593@yahoo.com,UK,Region10,2025-06-26 00:00:00,5,910.0,Website,Mobile,Quarterly
594,Olivia White,23,Female,2023-05-28 00:00:00,Standard,13.98,Paypal,27.36,True,owhite594@streamworld.com,UK,Central,2025-06-26 00:00:00,3,641.0,Website,Mobile,Monthly
595,Jane Anderson,57,Female,2021-03-14 00:00:00,Premium,20.54,Paypal,71.97,False,janderson595@example.com,USA,North,2025-06-26 00:00:00,1,809.0,Friend,Mobile,Monthly
596,Robert Jackson,69,Non-binary,2021-08-07 00:00:00,Basic,8.73,Paypal,5.17,False,rjackson596@yahoo.com,UK,North,2025-06-26 00:00:00,1,928.0,SocialMedia,Mobile,Quarterly
597,Emily Johnson,48,Male,2020-08-15 00:00:00,Basic,9.26,Bank Transfer,53.9,True,ejohnson597@gmail.com,USA,North,2022-09-30 00:00:00,1,428.0,Ad,Desktop,Monthly
598,John Brown,63,Female,2022-10-02 00:00:00,Basic,11.55,Credit Card,29.96,False,invalid_email.com,UK,Central,2025-06-26 00:00:00,5,49.0,Ad,Desktop,Monthly
599,Laura Johnson,29,Female,2019-06-22 00:00:00,Standard,14.25,Credit Card,19.28,False,ljohnson599@gmail.com,Canada,West,2025-06-26 00:00:00,2,638.0,Website,Mobile,Monthly
600,Alex Taylor,76,Female,2022-11-23 00:00:00,Basic,10.8,Paypal,4.25,True,ataylor600@example.com,USA,Region7,2025-01-09 00:00:00,1,709.0,Website,Desktop,Quarterly
601,Alex Brown,44,Male,2023-06-23 00:00:00,Basic,12.03,Paypal,21.56,False,abrown601@example.com,Canada,Region6,2025-06-26 00:00:00,2,598.0,Friend,Desktop,Monthly
602,David Johnson,74,Female,2023-09-13 00:00:00,Basic,9.02,Bank Transfer,2.54,False,djohnson602@yahoo.com,Germany,Region7,2025-06-26 00:00:00,1,708.0,SocialMedia,Mobile,Annual
604,Jane Taylor,62,Female,2020-12-22 00:00:00,Premium,21.49,Credit Card,17.1,False,jtaylor604@streamworld.com,France,Region10,2025-02-10 00:00:00,3,99.0,SocialMedia,Desktop,Monthly
605,Emily Harris,77,Male,2020-01-14 00:00:00,Basic,8.8,Paypal,15.39,False,eharris605@yahoo.com,Germany,Region7,2020-09-30 00:00:00,0,77.0,Website,Desktop,Annual
606,Robert Smith,79,Male,2018-03-06 00:00:00,Basic,11.45,Credit Card,54.67,False,rsmith606@example.com,USA,West,2019-04-17 00:00:00,2,468.0,Website,Mobile,Monthly
607,Olivia White,47,Male,2019-02-12 00:00:00,Basic,10.37,Bank Transfer,3.3,True,owhite607@example.com,France,Region10,2023-04-27 00:00:00,5,719.0,SocialMedia,Mobile,Annual
608,Olivia White,71,Female,2024-10-08 00:00:00,Standard,14.32,Credit Card,28.98,True,owhite608@example.com,France,Region10,2025-06-26 00:00:00,2,202.0,Friend,Mobile,Monthly
609,Olivia Anderson,80,Male,2021-12-06 00:00:00,Basic,9.45,Paypal,5.1,True,oanderson609@gmail.com,Australia,Region9,2025-06-26 00:00:00,2,239.0,SocialMedia,Desktop,Monthly
610,Olivia Anderson,41,Female,2022-11-17 00:00:00,Standard,16.85,Debit Card,56.05,False,oanderson610@yahoo.com,USA,East,2023-03-05 00:00:00,1,749.0,Website,Tablet,Monthly
611,Robert White,27,Male,2021-10-29 00:00:00,Premium,19.68,Debit Card,19.55,True,rwhite611@yahoo.com,France,Region8,2023-03-03 00:00:00,2,971.0,OrganicSearch,Desktop,Monthly
612,Alex Harris,66,Male,2022-12-22 00:00:00,Premium,21.34,Debit Card,15.1,True,aharris612@gmail.com,Germany,East,2025-06-26 00:00:00,5,839.0,Ad,Mobile,Monthly
613,Laura Harris,77,Female,2022-06-20 00:00:00,Standard,13.66,Paypal,20.39,False,lharris613@gmail.com,USA,Region7,2025-06-26 00:00:00,0,809.0,Ad,Mobile,Annual
614,Sarah White,62,Non-binary,2022-10-22 00:00:00,Basic,9.97,Credit Card,28.66,True,swhite614@example.com,Canada,Region8,2024-09-23 00:00:00,4,381.0,Ad,Mobile,Monthly
615,Emily Harris,23,Female,2020-10-16 00:00:00,Premium,20.45,Credit Card,59.72,False,eharris615@streamworld.com,Canada,Region8,2022-09-18 00:00:00,2,47.0,Friend,Mobile,Monthly
616,Olivia Johnson,23,Female,2018-12-07 00:00:00,Standard,14.55,Credit Card,3.59,False,ojohnson616@yahoo.com,Canada,East,2025-06-26 00:00:00,3,403.0,Friend,Mobile,Monthly
617,Alex Johnson,38,Female,2024-09-05 00:00:00,Standard,15.37,Paypal,18.47,False,ajohnson617@gmail.com,France,Region8,2025-06-26 00:00:00,2,308.0,Ad,Mobile,Monthly
618,Jane Brown,61,Male,2021-10-02 00:00:00,Basic,8.42,Debit Card,0.44,True,jbrown618@gmail.com,USA,South,2025-06-26 00:00:00,0,613.0,Website,Mobile,Monthly
619,Olivia Taylor,54,Male,2018-06-21 00:00:00,Basic,11.26,Debit Card,36.8,True,otaylor619@example.com,France,East,2021-03-27 00:00:00,3,158.0,Ad,Mobile,Monthly
620,Robert Brown,37,Female,2020-09-08 00:00:00,Premium,19.26,Paypal,18.65,False,rbrown620@example.com,Canada,Region8,2022-10-01 00:00:00,1,677.0,SocialMedia,Mobile,Monthly
621,Robert Martin,78,Female,2021-03-11 00:00:00,Standard,15.67,Bank Transfer,13.38,False,rmartin621@streamworld.com,Germany,Region10,2025-06-26 00:00:00,2,918.0,Website,Mobile,Quarterly
622,David Anderson,63,Male,2023-12-21 00:00:00,Basic,10.49,Paypal,90.59,False,danderson622@streamworld.com,Canada,Region7,2025-06-26 00:00:00,1,75.0,Ad,Tablet,Monthly
623,John Anderson,38,Female,2019-11-28 00:00:00,Premium,21.06,Credit Card,29.88,True,janderson623@yahoo.com,UK,South,2021-07-14 00:00:00,0,350.0,Ad,Desktop,Monthly
624,David Brown,23,Male,2022-09-28 00:00:00,Standard,15.59,Debit Card,11.37,False,dbrown624@example.com,UK,East,2025-06-26 00:00:00,2,424.0,Ad,Mobile,Quarterly
625,Sarah Martin,61,Male,2019-04-26 00:00:00,Basic,9.78,Credit Card,3.76,False,invalid_email.com,UK,Region9,2024-07-04 00:00:00,1,269.0,Website,Mobile,Quarterly
626,John Johnson,49,Female,2024-03-16 00:00:00,Basic,10.46,Credit Card,1.76,False,jjohnson626@example.com,USA,Region10,2025-06-26 00:00:00,0,211.0,Website,Desktop,Annual
627,Olivia Taylor,78,Male,2023-09-25 00:00:00,Standard,15.18,Debit Card,0.34,False,otaylor627@yahoo.com,UK,Region7,2025-06-26 00:00:00,3,282.0,Website,Desktop,Quarterly
628,Robert Anderson,50,Female,2019-08-22 00:00:00,Standard,14.24,Credit Card,38.45,True,randerson628@gmail.com,UK,Region9,2022-06-14 00:00:00,1,55.0,Website,Mobile,Monthly
629,Sarah Brown,31,Female,2020-02-02 00:00:00,Basic,9.72,Credit Card,6.32,False,sbrown629@gmail.com,UK,Region7,2020-08-28 00:00:00,3,12.0,Friend,Desktop,Quarterly
630,Alex White,53,Female,2025-01-27 00:00:00,Basic,8.85,Credit Card,26.0,False,awhite630@streamworld.com,USA,Region9,2025-06-26 00:00:00,1,738.0,Ad,Desktop,Monthly
631,Sarah Martin,60,Male,2022-05-31 00:00:00,Basic,8.2,Credit Card,40.6,False,smartin631@yahoo.com,Germany,Region7,2025-06-26 00:00:00,4,952.0,Friend,Mobile,Quarterly
632,Laura Brown,32,Female,2018-07-10 00:00:00,Basic,9.37,Debit Card,2.22,False,lbrown632@gmail.com,Germany,Region7,2024-01-01 00:00:00,1,708.0,Website,Desktop,Monthly
633,Sarah Thomas,41,Non-binary,2021-09-27 00:00:00,Standard,14.69,Bank Transfer,23.79,False,sthomas633@yahoo.com,Germany,Central,2024-06-19 00:00:00,1,64.0,Ad,Tablet,Monthly
634,Emily Taylor,42,Male,2022-08-04 00:00:00,Basic,10.24,Debit Card,16.58,False,etaylor634@yahoo.com,UK,West,2023-01-04 00:00:00,1,511.0,OrganicSearch,Tablet,Annual
635,Michael Anderson,73,Male,2025-02-14 00:00:00,Standard,14.0,Paypal,22.12,False,manderson635@gmail.com,Germany,South,2025-06-26 00:00:00,1,194.0,Friend,Desktop,Monthly
636,Emily Martin,44,Prefer not to say,2023-06-08 00:00:00,Standard,13.56,Debit Card,86.76,False,emartin636@yahoo.com,Canada,Region10,2025-06-26 00:00:00,1,569.0,OrganicSearch,Mobile,Monthly
637,Robert Martin,38,Male,2023-09-05 00:00:00,Premium,19.45,Debit Card,7.76,False,rmartin637@example.com,Canada,South,2024-10-18 00:00:00,2,752.0,Website,Mobile,Monthly
638,Jane White,27,Female,2024-06-09 00:00:00,Standard,14.93,Credit Card,3.78,False,jwhite638@example.com,Australia,North,2025-06-26 00:00:00,0,951.0,Website,Mobile,Quarterly
639,Olivia Brown,77,Male,2019-09-08 00:00:00,Premium,17.87,Bank Transfer,65.16,False,obrown639@streamworld.com,France,North,2022-12-27 00:00:00,2,23.0,Website,Desktop,Monthly
640,Laura Anderson,58,Female,2019-03-30 00:00:00,Basic,12.26,Credit Card,2.47,True,landerson640@example.com,USA,North,2025-01-15 00:00:00,2,847.0,SocialMedia,Desktop,Annual
641,Michael White,75,Female,2022-11-20 00:00:00,Standard,13.57,Credit Card,4.16,False,mwhite641@yahoo.com,Australia,Region7,2025-06-26 00:00:00,1,958.0,OrganicSearch,Tablet,Quarterly
642,Alex Taylor,58,Male,2020-05-21 00:00:00,Standard,13.91,Bank Transfer,1.4,False,ataylor642@example.com,USA,Region10,2025-06-26 00:00:00,1,478.0,Ad,Mobile,Monthly
643,Olivia Anderson,61,Female,2024-06-29 00:00:00,Premium,20.38,Debit Card,61.56,True,oanderson643@example.com,USA,Region10,2024-09-20 00:00:00,3,869.0,OrganicSearch,Mobile,Quarterly
644,John Harris,25,Male,2022-08-16 00:00:00,Standard,14.79,Debit Card,16.38,True,jharris644@gmail.com,USA,West,2025-06-26 00:00:00,3,821.0,Friend,Desktop,Monthly
645,Laura Anderson,41,Prefer not to say,2020-10-10 00:00:00,Basic,10.61,Credit Card,23.7,False,landerson645@yahoo.com,Germany,South,2025-04-26 00:00:00,5,900.0,Ad,Tablet,Quarterly
646,John Thomas,73,Male,2023-07-15 00:00:00,Premium,20.09,Credit Card,6.07,True,jthomas646@gmail.com,Canada,South,2025-06-26 00:00:00,3,461.0,Friend,Mobile,Quarterly
647,John Jackson,57,Female,2020-05-03 00:00:00,Standard,13.97,Credit Card,50.7,False,jjackson647@gmail.com,Australia,West,2022-06-07 00:00:00,1,12.0,OrganicSearch,Desktop,Monthly
648,Alex Martin,26,Male,2020-11-02 00:00:00,Basic,8.44,Bank Transfer,89.3,False,amartin648@gmail.com,UK,Region10,2025-02-17 00:00:00,3,29.0,Ad,Mobile,Annual
649,Robert Anderson,46,Female,2021-10-21 00:00:00,Premium,19.21,Credit Card,5.86,True,randerson649@streamworld.com,USA,Region7,2022-03-01 00:00:00,1,436.0,Friend,Desktop,Annual
650,Robert Johnson,62,Female,2023-11-07 00:00:00,Standard,15.62,Paypal,16.53,False,user@@domain,Canada,North,2025-06-26 00:00:00,1,833.0,OrganicSearch,Mobile,Monthly
651,Alex Jackson,18,Male,2020-07-23 00:00:00,Premium,20.55,Debit Card,15.23,False,ajackson651@streamworld.com,Germany,Region7,2022-06-10 00:00:00,1,955.0,SocialMedia,Mobile,Monthly
652,Robert Martin,38,Male,2018-11-02 00:00:00,Basic,10.46,Debit Card,26.38,True,rmartin652@streamworld.com,Germany,Region8,2023-11-04 00:00:00,2,442.0,Ad,Mobile,Quarterly
653,Olivia Brown,68,Female,2020-07-05 00:00:00,Standard,15.16,Paypal,50.55,False,obrown653@streamworld.com,France,Central,2025-06-26 00:00:00,0,466.0,Ad,Mobile,Quarterly
654,Robert Thomas,66,Non-binary,2019-04-29 00:00:00,Premium,18.59,Debit Card,2.58,False,rthomas654@example.com,USA,West,2023-03-03 00:00:00,2,133.0,Friend,Mobile,Monthly
655,Emily Brown,80,Male,2019-03-06 00:00:00,Basic,9.85,Paypal,16.92,True,ebrown655@streamworld.com,Australia,North,2022-03-26 00:00:00,1,265.0,Website,Mobile,Annual
656,John Harris,31,Male,2022-04-24 00:00:00,Standard,15.02,Debit Card,1.39,True,jharris656@streamworld.com,UK,Region9,2025-06-26 00:00:00,3,662.0,Website,Mobile,Annual
657,Jane White,31,Male,2022-03-28 00:00:00,Standard,16.04,Credit Card,14.49,True,jwhite657@streamworld.com,Germany,Region7,2025-06-26 00:00:00,5,802.0,Website,Mobile,Monthly
658,Jane Martin,77,Prefer not to say,2019-06-12 00:00:00,Standard,12.44,Credit Card,6.85,True,jmartin658@streamworld.com,UK,Region9,2024-04-22 00:00:00,2,140.0,Website,Mobile,Annual
659,David Anderson,40,Male,2020-11-04 00:00:00,Basic,10.36,Bank Transfer,7.54,False,danderson659@example.com,Canada,Region8,2025-06-26 00:00:00,3,444.0,Friend,Mobile,Quarterly
660,Robert Jackson,43,Male,2024-05-06 00:00:00,Basic,9.32,Debit Card,38.95,False,rjackson660@streamworld.com,UK,Region6,2025-06-26 00:00:00,1,902.0,Website,Desktop,Monthly
661,Olivia Harris,41,Male,2020-02-25 00:00:00,Standard,13.51,Bank Transfer,15.66,True,oharris661@yahoo.com,France,West,2020-11-26 00:00:00,1,372.0,OrganicSearch,Mobile,Monthly
662,Laura Smith,80,Male,2025-03-29 00:00:00,Standard,17.78,Credit Card,3.6,False,lsmith662@streamworld.com,Germany,South,2025-06-26 00:00:00,2,877.0,Website,Mobile,Monthly
663,Olivia Johnson,51,Female,2020-04-20 00:00:00,Basic,11.74,Debit Card,3.37,False,ojohnson663@example.com,Germany,South,2022-07-13 00:00:00,1,861.0,Friend,Mobile,Annual
664,Laura Martin,61,Male,2023-09-19 00:00:00,Standard,13.19,Paypal,17.0,False,lmartin664@example.com,USA,Region9,2025-02-02 00:00:00,0,310.0,Friend,Mobile,Monthly
665,Olivia Martin,77,Male,2021-05-05 00:00:00,Standard,15.3,Credit Card,5.44,False,omartin665@streamworld.com,Germany,Central,2023-05-22 00:00:00,1,631.0,Website,Mobile,Annual
666,Sarah Taylor,52,Female,2022-02-12 00:00:00,Premium,19.62,Credit Card,80.05,False,staylor666@streamworld.com,Australia,East,2025-06-26 00:00:00,1,202.0,Website,Mobile,Monthly
667,Sarah Thomas,30,Male,2022-10-08 00:00:00,Premium,20.3,Credit Card,19.43,False,sthomas667@yahoo.com,France,Region8,2025-06-26 00:00:00,1,364.0,Friend,Mobile,Monthly
668,Jane Smith,58,Female,2023-03-09 00:00:00,Standard,16.28,Credit Card,13.29,False,jsmith668@example.com,France,East,2024-02-04 00:00:00,2,889.0,Friend,Mobile,Monthly
670,Emily Anderson,80,Male,2021-07-22 00:00:00,Basic,11.08,Credit Card,1.14,False,eanderson670@gmail.com,Canada,Region9,2025-04-17 00:00:00,1,828.0,SocialMedia,Mobile,Quarterly
672,Emily Martin,65,Non-binary,2019-05-12 00:00:00,Standard,15.12,Bank Transfer,32.4,False,emartin672@streamworld.com,Australia,East,2021-04-22 00:00:00,0,420.0,SocialMedia,Desktop,Quarterly
673,Laura Smith,56,Male,2019-09-17 00:00:00,Basic,9.9,Credit Card,5.39,False,lsmith673@streamworld.com,UK,Region7,2020-07-29 00:00:00,5,639.0,Website,Mobile,Quarterly
674,Michael Taylor,19,Female,2022-12-31 00:00:00,Premium,20.49,Paypal,1.05,False,mtaylor674@gmail.com,USA,Region9,2025-06-26 00:00:00,0,224.0,OrganicSearch,Mobile,Monthly
675,David White,20,Female,2018-11-01 00:00:00,Basic,10.21,Credit Card,14.01,False,dwhite675@yahoo.com,France,Region8,2021-04-10 00:00:00,0,76.0,Ad,Tablet,Monthly
676,Michael Smith,79,Male,2024-08-19 00:00:00,Standard,15.47,Debit Card,15.47,False,msmith676@yahoo.com,USA,West,2025-06-26 00:00:00,5,508.0,Friend,Mobile,Monthly
677,Alex Taylor,74,Female,2024-12-23 00:00:00,Basic,7.73,Credit Card,5.36,False,ataylor677@gmail.com,Australia,Region7,2025-06-26 00:00:00,0,748.0,Website,Mobile,Monthly
678,Olivia Johnson,22,Non-binary,2018-11-17 00:00:00,Basic,10.26,Credit Card,11.91,True,ojohnson678@gmail.com,Canada,Central,2019-09-24 00:00:00,2,852.0,SocialMedia,Mobile,Monthly
679,Jane Jackson,35,Female,2025-05-05 00:00:00,Premium,20.56,Credit Card,18.55,False,jjackson679@streamworld.com,USA,Region9,2025-06-26 00:00:00,0,601.0,Website,Mobile,Quarterly
