CustomerID,Name,Age,Gender,JoinDate,SubscriptionType,MonthlyFee,PaymentMethod,TotalWatchTime,Cancelled,Email,Country,Region,LastLoginDate,NumSupportTickets,LoyaltyPoints,ReferralSource,PreferredDevice,PaymentFrequency
610,Olivia Anderson,41,Female,17/11/2022,Standard,16.85,Debit Card,56.05,FALSE,oanderson610@yahoo.com,USA,East,5/03/2023,1,749,Website,Tablet,Monthly
611,Robert White,27,Male,29/10/2021,Premium,19.68,Debit Card,19.55,TRUE,rwhite611@yahoo.com,France,Region8,3/03/2023,2,971,OrganicSearch,Desktop,Monthly
612,Alex Harris,66,Male,22/12/2022,Premium,21.34,Debit Card,15.1,TRUE,aharris612@gmail.com,Germany,East,26/06/2025,5,839,Ad,Mobile,Monthly
613,Laura Harris,77,Female,20/06/2022,Standard,13.66,Paypal,20.39,FALSE,lharris613@gmail.com,USA,Region7,26/06/2025,0,809,Ad,Mobile,Annual
614,Sarah White,62,Non-binary,22/10/2022,Basic,9.97,Credit Card,28.66,TRUE,swhite614@example.com,Canada,Region8,23/09/2024,4,381,Ad,Mobile,Monthly
615,Emily Harris,23,Female,16/10/2020,Premium,20.45,Credit Card,59.72,FALSE,eharris615@streamworld.com,Canada,Region8,18/09/2022,2,47,Friend,Mobile,Monthly
616,Olivia Johnson,23,Female,7/12/2018,Standard,14.55,Credit Card,3.59,FALSE,ojohnson616@yahoo.com,Canada,East,26/06/2025,3,403,Friend,Mobile,Monthly
617,Alex Johnson,38,Female,5/09/2024,Standard,15.37,Paypal,18.47,FALSE,ajohnson617@gmail.com,France,Region8,26/06/2025,2,308,Ad,Mobile,Monthly
618,Jane Brown,61,Male,2/10/2021,Basic,8.42,Debit Card,0.44,TRUE,jbrown618@gmail.com,USA,South,26/06/2025,0,613,Website,Mobile,Monthly
619,Olivia Taylor,54,Male,21/06/2018,Basic,11.26,Debit Card,36.8,TRUE,otaylor619@example.com,France,East,27/03/2021,3,158,Ad,Mobile,Monthly
620,Robert Brown,37,Female,8/09/2020,Premium,19.26,Paypal,18.65,FALSE,rbrown620@example.com,Canada,Region8,1/10/2022,1,677,SocialMedia,Mobile,Monthly
621,Robert Martin,78,Female,11/03/2021,Standard,15.67,Bank Transfer,13.38,FALSE,rmartin621@streamworld.com,Germany,Region10,26/06/2025,2,918,Website,Mobile,Quarterly
622,David Anderson,63,Male,21/12/2023,Basic,10.49,Paypal,90.59,FALSE,danderson622@streamworld.com,Canada,Region7,26/06/2025,1,75,Ad,Tablet,Monthly
623,John Anderson,38,Female,28/11/2019,Premium,21.06,Credit Card,29.88,TRUE,janderson623@yahoo.com,UK,South,14/07/2021,0,350,Ad,Desktop,Monthly
624,David Brown,23,Male,28/09/2022,Standard,15.59,Debit Card,11.37,FALSE,dbrown624@example.com,UK,East,26/06/2025,2,424,Ad,Mobile,Quarterly
625,Sarah Martin,61,Male,26/04/2019,Basic,9.78,Credit Card,3.76,FALSE,invalid_email.com,UK,Region9,4/07/2024,1,269,Website,Mobile,Quarterly
626,John Johnson,49,Female,16/03/2024,Basic,10.46,Credit Card,1.76,FALSE,jjohnson626@example.com,USA,Region10,26/06/2025,0,211,Website,Desktop,Annual
627,Olivia Taylor,78,Male,25/09/2023,Standard,15.18,Debit Card,0.34,FALSE,otaylor627@yahoo.com,UK,Region7,26/06/2025,3,282,Website,Desktop,Quarterly
628,Robert Anderson,50,Female,22/08/2019,Standard,14.24,Credit Card,38.45,TRUE,randerson628@gmail.com,UK,Region9,14/06/2022,1,55,Website,Mobile,Monthly
629,Sarah Brown,31,Female,2/02/2020,Basic,9.72,Credit Card,6.32,FALSE,sbrown629@gmail.com,UK,Region7,28/08/2020,3,12,Friend,Desktop,Quarterly
630,Alex White,53,Female,27/01/2025,Basic,8.85,Credit Card,26,FALSE,awhite630@streamworld.com,USA,Region9,26/06/2025,1,738,Ad,Desktop,Monthly
631,Sarah Martin,60,Male,31/05/2022,Basic,8.2,Credit Card,40.6,FALSE,smartin631@yahoo.com,Germany,Region7,26/06/2025,4,952,Friend,Mobile,Quarterly
632,Laura Brown,32,Female,10/07/2018,Basic,9.37,Debit Card,2.22,FALSE,lbrown632@gmail.com,Germany,Region7,1/01/2024,1,708,Website,Desktop,Monthly
633,Sarah Thomas,41,Non-binary,27/09/2021,Standard,14.69,Bank Transfer,23.79,FALSE,sthomas633@yahoo.com,Germany,Central,19/06/2024,1,64,Ad,Tablet,Monthly
634,Emily Taylor,42,Male,4/08/2022,Basic,10.24,Debit Card,16.58,FALSE,etaylor634@yahoo.com,UK,West,4/01/2023,1,511,OrganicSearch,Tablet,Annual
635,Michael Anderson,73,Male,14/02/2025,Standard,14,Paypal,22.12,FALSE,manderson635@gmail.com,Germany,South,26/06/2025,1,194,Friend,Desktop,Monthly
636,Emily Martin,44,Prefer not to say,8/06/2023,Standard,13.56,Debit Card,86.76,FALSE,emartin636@yahoo.com,Canada,Region10,26/06/2025,1,569,OrganicSearch,Mobile,Monthly
637,Robert Martin,38,Male,5/09/2023,Premium,19.45,Debit Card,7.76,FALSE,rmartin637@example.com,Canada,South,18/10/2024,2,752,Website,Mobile,Monthly
638,Jane White,27,Female,9/06/2024,Standard,14.93,Credit Card,3.78,FALSE,jwhite638@example.com,Australia,North,26/06/2025,0,951,Website,Mobile,Quarterly
639,Olivia Brown,77,Male,8/09/2019,Premium,17.87,Bank Transfer,65.16,FALSE,obrown639@streamworld.com,France,North,27/12/2022,2,23,Website,Desktop,Monthly
640,Laura Anderson,58,Female,30/03/2019,Basic,12.26,Credit Card,2.47,TRUE,landerson640@example.com,USA,North,15/01/2025,2,847,SocialMedia,Desktop,Annual
641,Michael White,75,Female,20/11/2022,Standard,13.57,Credit Card,4.16,FALSE,mwhite641@yahoo.com,Australia,Region7,26/06/2025,1,958,OrganicSearch,Tablet,Quarterly
642,Alex Taylor,58,Male,21/05/2020,Standard,13.91,Bank Transfer,1.4,FALSE,ataylor642@example.com,USA,Region10,26/06/2025,1,478,Ad,Mobile,Monthly
643,Olivia Anderson,61,Female,29/06/2024,Premium,20.38,Debit Card,61.56,TRUE,oanderson643@example.com,USA,Region10,20/09/2024,3,869,OrganicSearch,Mobile,Quarterly
644,John Harris,25,Male,16/08/2022,Standard,14.79,Debit Card,16.38,TRUE,jharris644@gmail.com,USA,West,26/06/2025,3,821,Friend,Desktop,Monthly
645,Laura Anderson,41,Prefer not to say,10/10/2020,Basic,10.61,Credit Card,23.7,FALSE,landerson645@yahoo.com,Germany,South,26/04/2025,5,900,Ad,Tablet,Quarterly
646,John Thomas,73,Male,15/07/2023,Premium,20.09,Credit Card,6.07,TRUE,jthomas646@gmail.com,Canada,South,26/06/2025,3,461,Friend,Mobile,Quarterly
647,John Jackson,57,Female,3/05/2020,Standard,13.97,Credit Card,50.7,FALSE,jjackson647@gmail.com,Australia,West,7/06/2022,1,12,OrganicSearch,Desktop,Monthly
648,Alex Martin,26,Male,2/11/2020,Basic,8.44,Bank Transfer,89.3,FALSE,amartin648@gmail.com,UK,Region10,17/02/2025,3,29,Ad,Mobile,Annual
649,Robert Anderson,46,Female,21/10/2021,Premium,19.21,Credit Card,5.86,TRUE,randerson649@streamworld.com,USA,Region7,1/03/2022,1,436,Friend,Desktop,Annual
650,Robert Johnson,62,Female,7/11/2023,Standard,15.62,Paypal,16.53,FALSE,user@@domain,Canada,North,26/06/2025,1,833,OrganicSearch,Mobile,Monthly
651,Alex Jackson,18,Male,23/07/2020,Premium,20.55,Debit Card,15.23,FALSE,ajackson651@streamworld.com,Germany,Region7,10/06/2022,1,955,SocialMedia,Mobile,Monthly
652,Robert Martin,38,Male,2/11/2018,Basic,10.46,Debit Card,26.38,TRUE,rmartin652@streamworld.com,Germany,Region8,4/11/2023,2,442,Ad,Mobile,Quarterly
653,Olivia Brown,68,Female,5/07/2020,Standard,15.16,Paypal,50.55,FALSE,obrown653@streamworld.com,France,Central,26/06/2025,0,466,Ad,Mobile,Quarterly
654,Robert Thomas,66,Non-binary,29/04/2019,Premium,18.59,Debit Card,2.58,FALSE,rthomas654@example.com,USA,West,3/03/2023,2,133,Friend,Mobile,Monthly
655,Emily Brown,80,Male,6/03/2019,Basic,9.85,Paypal,16.92,TRUE,ebrown655@streamworld.com,Australia,North,26/03/2022,1,265,Website,Mobile,Annual
656,John Harris,31,Male,24/04/2022,Standard,15.02,Debit Card,1.39,TRUE,jharris656@streamworld.com,UK,Region9,26/06/2025,3,662,Website,Mobile,Annual
657,Jane White,31,Male,28/03/2022,Standard,16.04,Credit Card,14.49,TRUE,jwhite657@streamworld.com,Germany,Region7,26/06/2025,5,802,Website,Mobile,Monthly
658,Jane Martin,77,Prefer not to say,12/06/2019,Standard,12.44,Credit Card,6.85,TRUE,jmartin658@streamworld.com,UK,Region9,22/04/2024,2,140,Website,Mobile,Annual
659,David Anderson,40,Male,4/11/2020,Basic,10.36,Bank Transfer,7.54,FALSE,danderson659@example.com,Canada,Region8,26/06/2025,3,444,Friend,Mobile,Quarterly
660,Robert Jackson,43,Male,6/05/2024,Basic,9.32,Debit Card,38.95,FALSE,rjackson660@streamworld.com,UK,Region6,26/06/2025,1,902,Website,Desktop,Monthly
661,Olivia Harris,41,Male,25/02/2020,Standard,13.51,Bank Transfer,15.66,TRUE,oharris661@yahoo.com,France,West,26/11/2020,1,372,OrganicSearch,Mobile,Monthly
662,Laura Smith,80,Male,29/03/2025,Standard,17.78,Credit Card,3.6,FALSE,lsmith662@streamworld.com,Germany,South,26/06/2025,2,877,Website,Mobile,Monthly
663,Olivia Johnson,51,Female,20/04/2020,Basic,11.74,Debit Card,3.37,FALSE,ojohnson663@example.com,Germany,South,13/07/2022,1,861,Friend,Mobile,Annual
664,Laura Martin,61,Male,19/09/2023,Standard,13.19,Paypal,17,FALSE,lmartin664@example.com,USA,Region9,2/02/2025,0,310,Friend,Mobile,Monthly
665,Olivia Martin,77,Male,5/05/2021,Standard,15.3,Credit Card,5.44,FALSE,omartin665@streamworld.com,Germany,Central,22/05/2023,1,631,Website,Mobile,Annual
666,Sarah Taylor,52,Female,12/02/2022,Premium,19.62,Credit Card,80.05,FALSE,staylor666@streamworld.com,Australia,East,26/06/2025,1,202,Website,Mobile,Monthly
667,Sarah Thomas,30,Male,8/10/2022,Premium,20.3,Credit Card,19.43,FALSE,sthomas667@yahoo.com,France,Region8,26/06/2025,1,364,Friend,Mobile,Monthly
668,Jane Smith,58,Female,9/03/2023,Standard,16.28,Credit Card,13.29,FALSE,jsmith668@example.com,France,East,4/02/2024,2,889,Friend,Mobile,Monthly
670,Emily Anderson,80,Male,22/07/2021,Basic,11.08,Credit Card,1.14,FALSE,eanderson670@gmail.com,Canada,Region9,17/04/2025,1,828,SocialMedia,Mobile,Quarterly
672,Emily Martin,65,Non-binary,12/05/2019,Standard,15.12,Bank Transfer,32.4,FALSE,emartin672@streamworld.com,Australia,East,22/04/2021,0,420,SocialMedia,Desktop,Quarterly
673,Laura Smith,56,Male,17/09/2019,Basic,9.9,Credit Card,5.39,FALSE,lsmith673@streamworld.com,UK,Region7,29/07/2020,5,639,Website,Mobile,Quarterly
674,Michael Taylor,19,Female,31/12/2022,Premium,20.49,Paypal,1.05,FALSE,mtaylor674@gmail.com,USA,Region9,26/06/2025,0,224,OrganicSearch,Mobile,Monthly
675,David White,20,Female,1/11/2018,Basic,10.21,Credit Card,14.01,FALSE,dwhite675@yahoo.com,France,Region8,10/04/2021,0,76,Ad,Tablet,Monthly
676,Michael Smith,79,Male,19/08/2024,Standard,15.47,Debit Card,15.47,FALSE,msmith676@yahoo.com,USA,West,26/06/2025,5,508,Friend,Mobile,Monthly
677,Alex Taylor,74,Female,23/12/2024,Basic,7.73,Credit Card,5.36,FALSE,ataylor677@gmail.com,Australia,Region7,26/06/2025,0,748,Website,Mobile,Monthly
678,Olivia Johnson,22,Non-binary,17/11/2018,Basic,10.26,Credit Card,11.91,TRUE,ojohnson678@gmail.com,Canada,Central,24/09/2019,2,852,SocialMedia,Mobile,Monthly
679,Jane Jackson,35,Female,5/05/2025,Premium,20.56,Credit Card,18.55,FALSE,jjackson679@streamworld.com,USA,Region9,26/06/2025,0,601,Website,Mobile,Quarterly
680,Alex Harris,61,Female,19/07/2022,Basic,11.57,Debit Card,19.97,TRUE,aharris680@streamworld.com,Canada,Region6,26/06/2025,0,558,Website,Desktop,Monthly
681,David Martin,29,Male,19/07/2019,Standard,14.35,Credit Card,47.36,TRUE,dmartin681@streamworld.com,Germany,Central,5/11/2019,1,158,SocialMedia,Tablet,Monthly
682,Alex Taylor,63,Male,28/04/2024,Standard,14.54,Credit Card,5.23,FALSE,ataylor682@example.com,Canada,Region7,26/06/2025,2,638,Friend,Mobile,Monthly
683,Olivia Jackson,57,Male,17/07/2023,Standard,13.93,Debit Card,11.35,TRUE,ojackson683@example.com,Australia,Region10,26/06/2025,4,115,Website,Desktop,Monthly
684,Michael Johnson,76,Female,30/10/2022,Standard,14.57,Credit Card,32.78,FALSE,mjohnson684@example.com,Australia,Region9,25/01/2023,0,920,OrganicSearch,Desktop,Annual
685,Jane Johnson,41,Female,28/02/2018,Standard,14.35,Paypal,29.76,TRUE,jjohnson685@gmail.com,Australia,Region10,3/10/2024,2,208,Friend,Mobile,Monthly
686,Sarah White,69,Male,8/05/2025,Premium,21.14,Bank Transfer,40.06,FALSE,invalid_email.com,Canada,North,26/06/2025,2,115,Friend,Mobile,Monthly
687,Alex Taylor,47,Female,7/07/2018,Standard,14.58,Paypal,17.84,FALSE,ataylor687@example.com,France,Region7,17/08/2020,1,596,Friend,Mobile,Quarterly
688,Robert Johnson,69,Male,2/12/2020,Premium,19.69,Bank Transfer,2.83,FALSE,rjohnson688@yahoo.com,UK,Region8,13/12/2024,0,18,Ad,Desktop,Monthly
689,Jane Jackson,80,Female,23/10/2023,Basic,9.61,Debit Card,3.43,FALSE,jjackson689@gmail.com,Germany,North,26/06/2025,3,923,Website,Desktop,Monthly
690,Emily Harris,69,Male,23/01/2025,Standard,12.82,Credit Card,14.71,FALSE,eharris690@yahoo.com,Germany,Region10,26/06/2025,2,805,SocialMedia,Mobile,Quarterly
691,Michael White,56,Female,23/07/2022,Basic,9.82,Credit Card,39.08,FALSE,mwhite691@gmail.com,Canada,South,26/06/2025,1,247,Website,Desktop,Monthly
692,Emily Harris,63,Female,5/05/2019,Standard,15.52,Paypal,2.94,TRUE,eharris692@streamworld.com,UK,West,13/09/2024,2,37,Website,Desktop,Monthly
693,Sarah Martin,49,Female,28/02/2022,Premium,20.19,Paypal,44.04,FALSE,smartin693@example.com,UK,West,1/05/2024,1,250,Website,Mobile,Monthly
694,David Martin,64,Male,5/06/2019,Standard,14.28,Paypal,77.26,FALSE,dmartin694@yahoo.com,USA,Region6,11/12/2019,1,11,SocialMedia,Mobile,Monthly
695,Olivia Thomas,28,Female,2/11/2020,Premium,22.45,Paypal,1.07,FALSE,othomas695@example.com,France,Region7,15/11/2021,2,496,OrganicSearch,Mobile,Monthly
696,Alex White,77,Prefer not to say,3/04/2018,Basic,9.43,Paypal,26.39,TRUE,awhite696@streamworld.com,UK,Region10,17/11/2018,3,829,SocialMedia,Mobile,Monthly
697,Alex Taylor,43,Female,23/04/2020,Basic,10.83,Debit Card,50.37,FALSE,ataylor697@yahoo.com,Germany,Central,7/05/2020,1,142,Website,Mobile,Monthly
698,Alex Jackson,50,Female,11/10/2024,Basic,11,Paypal,99.2,FALSE,ajackson698@streamworld.com,Canada,North,21/11/2024,0,878,OrganicSearch,Mobile,Monthly
699,Laura White,62,Male,29/03/2020,Standard,14.58,Credit Card,24.78,FALSE,lwhite699@gmail.com,France,East,11/09/2023,3,444,SocialMedia,Desktop,Monthly
700,Michael Thomas,22,Female,15/11/2019,Basic,9.65,Debit Card,26.26,FALSE,mthomas700@yahoo.com,USA,Region7,2/01/2022,2,661,Ad,Mobile,Quarterly
701,David Thomas,60,Female,24/09/2018,Basic,10.11,Debit Card,25.02,TRUE,dthomas701@streamworld.com,Germany,South,8/11/2019,2,461,Friend,Desktop,Annual
702,Jane Martin,20,Male,19/01/2020,Standard,15.9,Debit Card,55.06,TRUE,jmartin702@streamworld.com,Australia,Region10,19/02/2023,2,705,Website,Mobile,Monthly
703,Robert Smith,32,Non-binary,25/02/2024,Standard,14.26,Paypal,12.68,FALSE,rsmith703@streamworld.com,Canada,Region7,11/03/2024,3,949,Ad,Desktop,Monthly
704,Emily White,73,Male,30/04/2025,Standard,13.75,Paypal,19.88,FALSE,ewhite704@streamworld.com,USA,East,26/06/2025,2,382,Website,Tablet,Annual
705,Robert Harris,36,Female,20/04/2020,Basic,12.06,Credit Card,4.68,FALSE,rharris705@example.com,Canada,Region8,7/05/2024,2,597,SocialMedia,Mobile,Quarterly
706,John White,49,Male,21/02/2018,Standard,14.47,Credit Card,0.44,FALSE,jwhite706@yahoo.com,France,West,20/01/2022,0,173,SocialMedia,Mobile,Monthly
707,David Harris,78,Male,20/09/2022,Basic,10.71,Debit Card,11.44,TRUE,dharris707@streamworld.com,Canada,Region9,26/06/2025,0,180,OrganicSearch,Mobile,Monthly
709,Jane White,38,Male,4/06/2023,Standard,14.96,Paypal,10.67,FALSE,jwhite709@gmail.com,USA,East,26/06/2025,3,657,Website,Desktop,Monthly
710,Olivia Jackson,80,Female,21/10/2022,Premium,21.11,Debit Card,20.58,FALSE,user@@domain,Australia,Region9,1/06/2025,1,840,Website,Mobile,Monthly
711,Laura Smith,25,Male,12/11/2023,Basic,10.11,Debit Card,19.34,FALSE,lsmith711@streamworld.com,Australia,Region6,26/06/2025,0,791,Friend,Desktop,Quarterly
712,Emily Taylor,22,Female,31/05/2019,Standard,15.04,Debit Card,0.04,FALSE,etaylor712@example.com,UK,East,22/10/2020,0,309,Friend,Mobile,Monthly
713,Jane Taylor,42,Female,24/07/2018,Premium,20.57,Debit Card,14.57,FALSE,jtaylor713@gmail.com,Germany,Region10,27/06/2020,3,325,SocialMedia,Desktop,Quarterly
714,Robert Jackson,31,Male,10/05/2020,Basic,10.62,Paypal,31.07,TRUE,rjackson714@example.com,Canada,South,26/09/2021,1,463,OrganicSearch,Tablet,Monthly
715,Alex Brown,78,Female,15/06/2021,Basic,9.38,Debit Card,59.51,FALSE,abrown715@yahoo.com,France,West,26/06/2025,1,121,Ad,Mobile,Quarterly
716,Emily Thomas,67,Male,22/07/2020,Basic,10.08,Debit Card,2.44,FALSE,ethomas716@example.com,Canada,Region10,14/02/2022,4,872,Website,Mobile,Monthly
717,David Thomas,29,Female,13/01/2020,Standard,15.64,Paypal,14.81,FALSE,dthomas717@streamworld.com,UK,West,17/01/2025,1,989,Friend,Desktop,Monthly
718,Jane Martin,55,Male,9/07/2020,Basic,10.35,Credit Card,9.57,TRUE,jmartin718@gmail.com,France,Region7,13/02/2024,3,11,SocialMedia,Desktop,Monthly
719,Olivia White,72,Male,2/07/2020,Basic,10.42,Credit Card,14.55,TRUE,owhite719@streamworld.com,Germany,Region7,26/06/2025,0,637,Friend,Desktop,Monthly
721,David Harris,70,Non-binary,16/04/2021,Basic,9.02,Credit Card,43.5,TRUE,dharris721@gmail.com,Australia,Region7,26/06/2025,1,657,Ad,Desktop,Monthly
722,David Brown,43,Male,21/11/2020,Standard,14.65,Credit Card,7.83,FALSE,dbrown722@yahoo.com,USA,North,26/09/2022,0,247,SocialMedia,Mobile,Monthly
723,John Thomas,48,Female,8/09/2022,Premium,19.53,Debit Card,19.63,FALSE,jthomas723@example.com,Germany,Region10,15/08/2024,1,408,Ad,Mobile,Annual
724,Robert Thomas,20,Female,20/10/2024,Premium,18.74,Credit Card,6.3,TRUE,rthomas724@yahoo.com,UK,Region10,26/06/2025,2,518,Website,Desktop,Monthly
725,Emily Anderson,71,Male,24/03/2022,Basic,11.96,Credit Card,136.76,TRUE,eanderson725@gmail.com,USA,Central,26/06/2025,0,621,Website,Mobile,Monthly
726,Sarah Johnson,44,Female,11/01/2018,Basic,8.84,Bank Transfer,11.13,FALSE,sjohnson726@example.com,Australia,Region6,5/05/2022,0,825,Ad,Tablet,Annual
727,Emily White,57,Female,13/10/2018,Basic,9.51,Credit Card,5.89,TRUE,ewhite727@streamworld.com,Australia,Region6,26/06/2025,1,815,Friend,Tablet,Monthly
728,Michael White,32,Prefer not to say,4/03/2023,Standard,13.98,Credit Card,0.48,TRUE,mwhite728@gmail.com,Germany,West,26/06/2025,5,394,OrganicSearch,Desktop,Monthly
729,Sarah Martin,37,Male,15/06/2018,Basic,8.52,Credit Card,41.52,FALSE,smartin729@example.com,USA,Region10,29/12/2018,5,665,OrganicSearch,Desktop,Quarterly
730,David Brown,39,Female,20/10/2020,Standard,14.71,Debit Card,4.16,FALSE,dbrown730@example.com,Germany,Region7,30/01/2022,1,851,Website,Mobile,Monthly
731,John Johnson,30,Male,28/06/2022,Basic,10.39,Credit Card,38.68,FALSE,jjohnson731@streamworld.com,Germany,Region8,4/11/2023,2,56,Website,Desktop,Quarterly
732,Olivia Harris,26,Male,5/12/2018,Basic,8.51,Bank Transfer,9.24,FALSE,oharris732@streamworld.com,France,Region10,2/03/2022,1,615,SocialMedia,Mobile,Quarterly
733,John Harris,55,Non-binary,24/08/2022,Standard,13.78,Debit Card,3.67,FALSE,jharris733@streamworld.com,Australia,Central,26/06/2025,1,323,Friend,Desktop,Monthly
734,Sarah Harris,74,Male,12/03/2025,Standard,15.77,Credit Card,4.84,TRUE,sharris734@streamworld.com,UK,Region6,26/06/2025,2,571,SocialMedia,Desktop,Annual
735,Michael White,55,Male,3/01/2022,Basic,9.87,Paypal,4.97,FALSE,mwhite735@streamworld.com,UK,East,26/06/2025,1,745,Website,Mobile,Monthly
736,John Smith,43,Female,21/09/2023,Basic,10.08,Paypal,2.18,FALSE,jsmith736@gmail.com,USA,Region9,24/12/2024,2,587,OrganicSearch,Desktop,Quarterly
737,Laura Brown,70,Non-binary,12/10/2023,Premium,19.89,Paypal,2.02,FALSE,lbrown737@streamworld.com,Canada,Central,11/05/2024,0,101,Website,Mobile,Quarterly
738,Alex Anderson,47,Female,5/09/2021,Standard,15.29,Credit Card,1.05,FALSE,aanderson738@streamworld.com,Germany,Region7,11/06/2023,2,430,Website,Mobile,Quarterly
739,David Thomas,80,Male,9/01/2025,Basic,8.73,Credit Card,13.75,FALSE,dthomas739@yahoo.com,France,Region7,26/06/2025,1,104,SocialMedia,Desktop,Monthly
740,John Taylor,27,Female,13/08/2019,Premium,21.4,Debit Card,13.69,FALSE,jtaylor740@gmail.com,Germany,South,26/06/2025,1,707,Friend,Mobile,Quarterly
741,Michael Martin,31,Female,20/05/2025,Basic,10.19,Debit Card,2.07,FALSE,mmartin741@yahoo.com,USA,Central,26/06/2025,1,508,Website,Desktop,Monthly
742,Laura Martin,77,Female,20/04/2022,Basic,10.48,Paypal,8.88,TRUE,lmartin742@yahoo.com,France,South,13/07/2023,3,987,Friend,Mobile,Monthly
744,David Smith,34,Female,21/06/2020,Basic,9.87,Credit Card,9.59,TRUE,dsmith744@streamworld.com,Germany,Region8,26/06/2025,0,855,SocialMedia,Mobile,Monthly
745,Emily Martin,74,Female,20/03/2018,Standard,14.88,Debit Card,14.03,FALSE,emartin745@example.com,USA,Region10,1/02/2020,3,560,Ad,Mobile,Monthly
746,Jane White,27,Female,24/09/2018,Standard,12.73,Bank Transfer,0.26,TRUE,jwhite746@streamworld.com,Germany,Region8,22/02/2021,0,9,OrganicSearch,Mobile,Quarterly
747,Robert Brown,77,Male,26/01/2025,Basic,10.33,Credit Card,12.7,TRUE,rbrown747@yahoo.com,Canada,North,26/06/2025,0,452,Website,Mobile,Monthly
748,Emily Brown,71,Female,7/09/2023,Standard,15.36,Paypal,20.04,TRUE,ebrown748@streamworld.com,Australia,East,26/06/2025,2,394,Website,Tablet,Monthly
749,Laura Thomas,78,Male,23/10/2024,Premium,18.28,Credit Card,66.83,TRUE,lthomas749@gmail.com,UK,Region6,26/06/2025,2,155,OrganicSearch,Desktop,Monthly
750,Jane White,42,Non-binary,2/01/2024,Basic,9.09,Paypal,8.76,FALSE,jwhite750@example.com,Australia,Central,4/12/2024,2,752,Website,Desktop,Quarterly
751,Robert Johnson,46,Female,22/12/2020,Standard,14.38,Paypal,32.67,FALSE,invalid_email.com,Canada,Region6,23/03/2023,1,325,Ad,Mobile,Monthly
752,Laura Martin,42,Male,15/11/2021,Standard,15.4,Debit Card,27.04,FALSE,lmartin752@gmail.com,France,West,26/06/2025,2,608,Ad,Desktop,Monthly
753,Olivia Brown,63,Male,7/09/2020,Standard,15.06,Paypal,8,FALSE,obrown753@example.com,France,Region6,26/06/2025,1,239,Website,Mobile,Monthly
754,John Harris,34,Female,5/10/2024,Basic,10.38,Paypal,2.47,TRUE,jharris754@gmail.com,France,Central,26/06/2025,3,455,Ad,Desktop,Monthly
755,Alex Jackson,21,Female,14/02/2018,Standard,11.99,Credit Card,27.33,FALSE,ajackson755@streamworld.com,Germany,West,9/11/2019,0,920,Ad,Desktop,Monthly
756,Emily Taylor,38,Male,21/06/2025,Standard,15.14,Debit Card,59.89,TRUE,etaylor756@streamworld.com,Australia,Central,26/06/2025,2,108,Friend,Desktop,Monthly
757,Michael Brown,46,Female,10/12/2018,Premium,19.14,Debit Card,14.92,FALSE,mbrown757@example.com,France,West,24/08/2024,2,776,Friend,Desktop,Quarterly
758,Alex Smith,33,Female,18/04/2023,Basic,11.43,Credit Card,1.9,FALSE,asmith758@streamworld.com,Canada,South,8/05/2023,1,829,Website,Mobile,Annual
759,Michael Anderson,68,Female,3/08/2023,Basic,10.46,Credit Card,29.08,FALSE,manderson759@example.com,Canada,Region9,26/06/2025,4,492,Ad,Desktop,Monthly
760,Sarah White,27,Male,30/12/2021,Standard,15.5,Credit Card,1.48,FALSE,swhite760@yahoo.com,USA,North,19/02/2022,2,502,SocialMedia,Mobile,Monthly
761,Emily Jackson,66,Female,9/12/2020,Premium,21.74,Credit Card,38.7,FALSE,ejackson761@yahoo.com,Australia,Region10,12/10/2022,4,383,Website,Desktop,Monthly
762,Laura Martin,52,Female,10/11/2022,Standard,15.71,Credit Card,15.07,FALSE,lmartin762@streamworld.com,Australia,Region7,15/11/2023,0,912,Website,Desktop,Monthly
763,Michael Johnson,22,Male,23/02/2018,Premium,21.14,Paypal,22.07,FALSE,mjohnson763@streamworld.com,USA,Region6,11/09/2021,1,307,Friend,Desktop,Monthly
764,Robert White,35,Male,21/07/2019,Basic,10.83,Bank Transfer,3.29,TRUE,rwhite764@streamworld.com,Germany,Central,8/05/2023,2,1000,Website,Mobile,Quarterly
765,John Thomas,37,Male,3/02/2020,Basic,9.9,Paypal,0.03,TRUE,jthomas765@example.com,Germany,East,24/02/2023,5,573,Website,Mobile,Annual
766,Emily Brown,65,Female,3/02/2018,Standard,13.28,Debit Card,10.81,FALSE,ebrown766@yahoo.com,Canada,Region7,22/11/2022,0,354,SocialMedia,Mobile,Monthly
767,Sarah Smith,32,Prefer not to say,21/10/2023,Basic,8.22,Credit Card,60.41,FALSE,ssmith767@example.com,Germany,Region8,26/06/2025,0,68,Website,Desktop,Annual
768,John Brown,70,Female,23/03/2025,Standard,14.56,Paypal,25.5,FALSE,jbrown768@yahoo.com,France,West,26/06/2025,4,988,SocialMedia,Desktop,Monthly
769,David Harris,80,Female,13/06/2023,Premium,19.26,Credit Card,46.11,FALSE,dharris769@example.com,UK,Region7,26/06/2025,3,811,Friend,Tablet,Monthly
770,John Thomas,37,Female,20/11/2020,Premium,19.36,Credit Card,14.67,FALSE,jthomas770@example.com,UK,East,14/04/2025,1,285,Friend,Mobile,Monthly
771,Robert Jackson,26,Male,19/05/2025,Standard,14.91,Credit Card,3.08,FALSE,rjackson771@gmail.com,Germany,Region7,26/06/2025,0,703,Website,Desktop,Monthly
